"id";"disease_code";"disease_name";"year";"location";"age";"sex";"cases";"cases_100k";"population"
27505;"A08(A08.0)";"Rotavirus gastroenteriti";2014;"village";"10-14";"men";8;0.27;2943472
27506;"A08(A08.1)";"Virus gastrointestinal infections";2014;"village";"10-14";"men";0;0.0;2943472
27507;"A08(A08.4)";"Virus gastrointestinal infections";2014;"village";"10-14";"men";65;2.21;2943472
27508;"A05(A05.0-A05.4, A05.8, A05.9)";"Other toxic infections";2014;"village";"10-14";"men";1;0.03;2943472
27509;"A15 (A15.0-A15.9),A19(A19.0-A19.2,A19.8,A19.9)";"Tuberculosis";2014;"village";"10-14";"men";0;0.0;2943472
27510;"A17, A18";"Tuberculosis";2014;"village";"10-14";"men";0;0.0;2943472
27511;"A21(A21.0-A21.3, A21.7-A21.9)";"Tularemia";2014;"village";"10-14";"men";0;0.0;2943472
27512;"A22(A22.0-A22.2, A22.7-A22.9)";"Anthrax";2014;"village";"10-14";"men";0;0.0;2943472
27513;"A23(A23.0-A23.3, A23.8,A23.9)";"Brucellosis";2014;"village";"10-14";"men";0;0.0;2943472
27514;"A27(A27.0,A27.8, A27.9)";"Leptospirosis";2014;"village";"10-14";"men";0;0.0;2943472
27515;"A28.2";"Yersinia pestis";2014;"village";"10-14";"men";0;0.0;2943472
27516;"A32(A32.0,A32.1,A32.7-A32.9)";"Listeriosis";2014;"village";"10-14";"men";0;0.0;2943472
27517;"A33,A34,A35";"Tetanus";2014;"village";"10-14";"men";0;0.0;2943472
27518;"A36(A36.0-A36.3, A36.8,A36.9)";"Diphtheria";2014;"village";"10-14";"men";0;0.0;2943472
27519;"A37(A37.0,A37.1, A37.8,
A37.9)";"Whooping cough";2014;"village";"10-14";"men";2;0.07;2943472
27520;"A38";"Scarlet fever";2014;"village";"10-14";"men";18;0.61;2943472
27521;"A39(A39.0-A39.5, A39.8,A39.9)";"Meningococcal disease";2014;"village";"10-14";"men";2;0.07;2943472
27522;"G00(G00.0-G00.3, G00.8,G00.9)";"Bacterial meningitis";2014;"village";"10-14";"men";0;0.0;2943472
27523;"A87(A87.0-A87.2, A87.8,A87.9)";"Virus meningitis";2014;"village";"10-14";"men";2;0.07;2943472
27524;"A40.3,J13";"Pneumococcal infection";2014;"village";"10-14";"men";0;0.0;2943472
27525;"A41.3, A49.2, G00.0, J14";"Haemophilus influenzae disease";2014;"village";"10-14";"men";0;0.0;2943472
27526;"A69.2";"Lyme disease";2014;"village";"10-14";"men";6;0.2;2943472
27527;"A70";"Chlamydia psittaci infection";2014;"village";"10-14";"men";0;0.0;2943472
27528;"A56(A56.0-A56.4,A56.8)";"Chlamydia";2014;"village";"10-14";"men";0;0.0;2943472
27529;"A75 (A75.0, A75.1)";"Epidemic Typhus";2014;"village";"10-14";"men";0;0.0;2943472
27530;"A80(A80.0-A80.4,A80.9)";"Poliomyelitis";2014;"village";"10-14";"men";0;0.0;2943472
27531;"A82(A82.0, A82.1, A82.9)";"Rabies";2014;"village";"10-14";"men";0;0.0;2943472
27532;"A84(A84.0, A84.1, A84.9)";"Tick-borne meningoencephalitis";2014;"village";"10-14";"men";3;0.1;2943472
27533;"B01(B01.0-B01.2,B01.8,B01.9)";"Chickenpox";2014;"village";"10-14";"men";399;13.56;2943472
27534;"B05(B05.0-B05.4,B05.8,B05.9)";"Measles";2014;"village";"10-14";"men";0;0.0;2943472
27535;"B06(B06.0,B06.8,B06.9)";"Rubella";2014;"village";"10-14";"men";0;0.0;2943472
27536;"P35.0";"Rubella congenital";2014;"village";"10-14";"men";0;0.0;2943472
27537;"B15-B19";"Virus hepatitis";2014;"village";"10-14";"men";0;0.0;2943472
27538;"B15(B15.0,B15.9)";"Hepatitis A";2014;"village";"10-14";"men";0;0.0;2943472
27539;"B16.2, B16.9";"Hepatitis B";2014;"village";"10-14";"men";0;0.0;2943472
27540;"B17.1";"Hepatitis C";2014;"village";"10-14";"men";0;0.0;2943472
27541;"B17.2";"Hepatitis E";2014;"village";"10-14";"men";0;0.0;2943472
27542;"B16.0,B16.1, B17.0";"Hepatitis D";2014;"village";"10-14";"men";0;0.0;2943472
27543;"B20, B21, B22, B24";"HIV";2014;"village";"10-14";"men";0;0.0;2943472
27544;"B23(B23.0-B23.2,B23.8)";"HIV related diseases";2014;"village";"10-14";"men";0;0.0;2943472
27545;"Z21";"HIV";2014;"village";"10-14";"men";0;0.0;2943472
27546;"A51-A53";"Syphilis";2014;"village";"10-14";"men";0;0.0;2943472
27547;"A50(A50.0-A50.7, A50.9)";"Congenital syphilis";2014;"village";"10-14";"men";0;0.0;2943472
27548;"A54(A54.0-A54.6,A54.8,A54.9)";"Gonococcal infection";2014;"village";"10-14";"men";0;0.0;2943472
27549;"B26(B26.0-B26.3,B26.8,B26.9)";"Mumps";2014;"village";"10-14";"men";1;0.03;2943472
27550;"B25(B25.0-B25.2, B25.8, B25.9)";"Cytomegalovirus diseases";2014;"village";"10-14";"men";0;0.0;2943472
27551;"P35.1";"Cytomegalovirus diseases congenital";2014;"village";"10-14";"men";0;0.0;2943472
27552;"B27(B27.0,B27.1,B27.8,B27.9)";"Infectious mononucleosis";2014;"village";"10-14";"men";3;0.1;2943472
27553;"J00-J06";"Upper respiratory tract infection";2014;"village";"10-14";"men";10486;356.25;2943472
27554;"J10,J11";"Influenza";2014;"village";"10-14";"men";75;2.55;2943472
27555;"A48.1, A48.2";"Legionellosis";2014;"village";"10-14";"men";1;0.03;2943472
27556;"A06(A06.0-A06.9), A07(A07.0, A07.3,A07.9)";"Amebiasis";2014;"village";"10-14";"men";1;0.03;2943472
27557;"A07.1";"Giardiasis";2014;"village";"10-14";"men";0;0.0;2943472
27558;"A07.2";"Cryptosporidiosis";2014;"village";"10-14";"men";0;0.0;2943472
27559;"B50,B51,B52,B53,B54";"Malaria";2014;"village";"10-14";"men";0;0.0;2943472
27560;"B58(B58.0-B58.3, B58.8,B58.9)";"Toxoplasmosis";2014;"village";"10-14";"men";0;0.0;2943472
27561;"P37.1";"Toxoplasmosis congenital";2014;"village";"10-14";"men";0;0.0;2943472
27562;"B67(B67.0-B67.9)";"Cystic echinocccosis";2014;"village";"10-14";"men";0;0.0;2943472
27563;"B68(B68.0, B68.1, B68.9)";"Taeniasis";2014;"village";"10-14";"men";0;0.0;2943472
27564;"B69(B69.0,B69.1,B69.8,B69.9)";"Cysticercosis";2014;"village";"10-14";"men";0;0.0;2943472
27565;"B70.0";"Diphyllobothriasis";2014;"village";"10-14";"men";0;0.0;2943472
27566;"B71.0";"Hymenolepiasis";2014;"village";"10-14";"men";0;0.0;2943472
27567;"B75";"Trichinellosis";2014;"village";"10-14";"men";0;0.0;2943472
27568;"B77(B77.0,B77.8, B77.9)";"Ascariasis";2014;"village";"10-14";"men";7;0.24;2943472
27569;"B79";"Trichuriasis";2014;"village";"10-14";"men";0;0.0;2943472
27570;"B80";"Enterobiasis";2014;"village";"10-14";"men";55;1.87;2943472
27571;"B83.0";"Toxocariasis";2014;"village";"10-14";"men";1;0.03;2943472
27572;"B55-B57,B65,B66, B72-B74,B78,B81";"Rare tropical infectious disease";2014;"village";"10-14";"men";0;0.0;2943472
27573;"B85";"Pediculosis (insects)";2014;"village";"10-14";"men";13;0.44;2943472
27574;"B86";"Scabies";2014;"village";"10-14";"men";65;2.21;2943472
27575;"B35(B35.0-B35.6, B35.8,B35.9)";"Dermatophytosis";2014;"village";"10-14";"men";15;0.51;2943472
27576;"A00(A00.0,A00.1,A00.9)";"Cholera";2014;"village";"10-14";"men";0;0.0;2943472
27577;"A20(A20.0-A20.3, A20.7-A20.9)";"Plague";2014;"village";"10-14";"men";0;0.0;2943472
27578;"B04";"Monkeypox";2014;"village";"10-14";"men";0;0.0;2943472
27579;"B03";"Smallpox";2014;"village";"10-14";"men";0;0.0;2943472
27580;"A78";"Q fever";2014;"village";"10-14";"men";0;0.0;2943472
27581;"A81.0";"Creutzfeldt-Jakob disease";2014;"village";"10-14";"men";0;0.0;2943472
27582;"A83(A83.0-A83.6, A83.8, A83.9)";"Mosquito encephalitis";2014;"village";"10-14";"men";0;0.0;2943472
27583;"A90";"Dengue fever";2014;"village";"10-14";"men";0;0.0;2943472
27584;"A91";"Dengue hemorrhagic fever";2014;"village";"10-14";"men";0;0.0;2943472
27585;"A92(A92.0-A92.2,A92.4,A92.8,A92.9)";"Others mosquito fevers";2014;"village";"10-14";"men";0;0.0;2943472
27586;"A95 (A95.0, A95.1,A95.9)";"Yellow fever";2014;"village";"10-14";"men";0;0.0;2943472
27587;"A96.2";"Lassa fever";2014;"village";"10-14";"men";0;0.0;2943472
27588;"A98 (98.0- 98.5,A98.8)";"Other hemorrhagic fever";2014;"village";"10-14";"men";0;0.0;2943472
27589;"A98.3";"Marburg virus disease ";2014;"village";"10-14";"men";0;0.0;2943472
27590;"A98.4";"Ebola virus disease";2014;"village";"10-14";"men";0;0.0;2943472
27591;"A98.5";"Hemorrhagic fever with liver syndrome";2014;"village";"10-14";"men";0;0.0;2943472
27592;"A01(A01.0)";"Typhoid fever";2015;"village";"10-14";"men";0;0.0;2921262
27593;"A01(A01.1-A 01.4)";"Paratyphoid fever";2015;"village";"10-14";"men";0;0.0;2921262
27594;"A02(A02.0-A02.2, A02.8,A02.9)";"Salonellosis";2015;"village";"10-14";"men";3;0.1;2921262
27595;"A03(A03.0-A03.9)";"Shigellosis";2015;"village";"10-14";"men";1;0.03;2921262
27596;"A04(A04.0-A04.8)";"Bacterial gastrointestinal infections";2015;"village";"10-14";"men";3;0.1;2921262
27597;"A04(A04.0-A04.4)";"Bacterial gastrointestinal infections";2015;"village";"10-14";"men";0;0.0;2921262
27598;"A04(A04.3)";"E.coli infection";2015;"village";"10-14";"men";0;0.0;2921262
27599;"A04(A04.5)";"Bacterial gastrointestinal infections";2015;"village";"10-14";"men";3;0.1;2921262
27600;"A04(A04.6)";"Bacterial gastrointestinal infections";2015;"village";"10-14";"men";0;0.0;2921262
27601;"A04.9, A09";"Bacterial gastrointestinal infections";2015;"village";"10-14";"men";51;1.75;2921262
27602;"A08(A08.0-A08.3,A08.5)";"Virus gastrointestinal infections";2015;"village";"10-14";"men";23;0.79;2921262
27603;"A08(A08.0)";"Rotavirus gastroenteriti";2015;"village";"10-14";"men";17;0.58;2921262
27604;"A08(A08.1)";"Virus gastrointestinal infections";2015;"village";"10-14";"men";5;0.17;2921262
27605;"A08(A08.4)";"Virus gastrointestinal infections";2015;"village";"10-14";"men";65;2.23;2921262
27606;"A05(A05.0-A05.4, A05.8, A05.9)";"Other toxic infections";2015;"village";"10-14";"men";0;0.0;2921262
27607;"A15 (A15.0-A15.9),A19(A19.0-A19.2,A19.8,A19.9)";"Tuberculosis";2015;"village";"10-14";"men";1;0.03;2921262
27608;"A17, A18";"Tuberculosis";2015;"village";"10-14";"men";1;0.03;2921262
27609;"A21(A21.0-A21.3, A21.7-A21.9)";"Tularemia";2015;"village";"10-14";"men";0;0.0;2921262
27610;"A22(A22.0-A22.2, A22.7-A22.9)";"Anthrax";2015;"village";"10-14";"men";0;0.0;2921262
27611;"A23(A23.0-A23.3, A23.8,A23.9)";"Brucellosis";2015;"village";"10-14";"men";0;0.0;2921262
27612;"A27(A27.0,A27.8, A27.9)";"Leptospirosis";2015;"village";"10-14";"men";0;0.0;2921262
27613;"A28.2";"Yersinia pestis";2015;"village";"10-14";"men";0;0.0;2921262
27614;"A32(A32.0,A32.1,A32.7-A32.9)";"Listeriosis";2015;"village";"10-14";"men";0;0.0;2921262
27615;"A33,A34,A35";"Tetanus";2015;"village";"10-14";"men";0;0.0;2921262
27616;"A36(A36.0-A36.3, A36.8,A36.9)";"Diphtheria";2015;"village";"10-14";"men";0;0.0;2921262
27617;"A37(A37.0,A37.1, A37.8,
A37.9)";"Whooping cough";2015;"village";"10-14";"men";0;0.0;2921262
27618;"A38";"Scarlet fever";2015;"village";"10-14";"men";17;0.58;2921262
27619;"A39(A39.0-A39.5, A39.8,A39.9)";"Meningococcal disease";2015;"village";"10-14";"men";4;0.14;2921262
27620;"G00(G00.0-G00.3, G00.8,G00.9)";"Bacterial meningitis";2015;"village";"10-14";"men";1;0.03;2921262
27621;"A87(A87.0-A87.2, A87.8,A87.9)";"Virus meningitis";2015;"village";"10-14";"men";0;0.0;2921262
27622;"A40.3,J13";"Pneumococcal infection";2015;"village";"10-14";"men";0;0.0;2921262
27623;"A41.3, A49.2, G00.0, J14";"Haemophilus influenzae disease";2015;"village";"10-14";"men";0;0.0;2921262
27624;"A69.2";"Lyme disease";2015;"village";"10-14";"men";4;0.14;2921262
27625;"A70";"Chlamydia psittaci infection";2015;"village";"10-14";"men";0;0.0;2921262
27626;"A56(A56.0-A56.4,A56.8)";"Chlamydia";2015;"village";"10-14";"men";0;0.0;2921262
27627;"A75 (A75.0, A75.1)";"Epidemic Typhus";2015;"village";"10-14";"men";0;0.0;2921262
27628;"A80(A80.0-A80.4,A80.9)";"Poliomyelitis";2015;"village";"10-14";"men";0;0.0;2921262
27629;"A82(A82.0, A82.1, A82.9)";"Rabies";2015;"village";"10-14";"men";0;0.0;2921262
27630;"A84(A84.0, A84.1, A84.9)";"Tick-borne meningoencephalitis";2015;"village";"10-14";"men";0;0.0;2921262
27631;"B01(B01.0-B01.2,B01.8,B01.9)";"Chickenpox";2015;"village";"10-14";"men";256;8.76;2921262
27632;"B05(B05.0-B05.4,B05.8,B05.9)";"Measles";2015;"village";"10-14";"men";0;0.0;2921262
27633;"B06(B06.0,B06.8,B06.9)";"Rubella";2015;"village";"10-14";"men";0;0.0;2921262
27634;"P35.0";"Rubella congenital";2015;"village";"10-14";"men";0;0.0;2921262
27635;"B15-B19";"Virus hepatitis";2015;"village";"10-14";"men";0;0.0;2921262
27636;"B15(B15.0,B15.9)";"Hepatitis A";2015;"village";"10-14";"men";0;0.0;2921262
27637;"B16.2, B16.9";"Hepatitis B";2015;"village";"10-14";"men";0;0.0;2921262
27638;"B17.1";"Hepatitis C";2015;"village";"10-14";"men";0;0.0;2921262
27639;"B17.2";"Hepatitis E";2015;"village";"10-14";"men";0;0.0;2921262
27640;"B16.0,B16.1, B17.0";"Hepatitis D";2015;"village";"10-14";"men";0;0.0;2921262
27641;"B20, B21, B22, B24";"HIV";2015;"village";"10-14";"men";0;0.0;2921262
27642;"B23(B23.0-B23.2,B23.8)";"HIV related diseases";2015;"village";"10-14";"men";0;0.0;2921262
27643;"Z21";"HIV";2015;"village";"10-14";"men";0;0.0;2921262
27644;"A51-A53";"Syphilis";2015;"village";"10-14";"men";0;0.0;2921262
27645;"A50(A50.0-A50.7, A50.9)";"Congenital syphilis";2015;"village";"10-14";"men";0;0.0;2921262
27646;"A54(A54.0-A54.6,A54.8,A54.9)";"Gonococcal infection";2015;"village";"10-14";"men";0;0.0;2921262
27647;"B26(B26.0-B26.3,B26.8,B26.9)";"Mumps";2015;"village";"10-14";"men";0;0.0;2921262
27648;"B25(B25.0-B25.2, B25.8, B25.9)";"Cytomegalovirus diseases";2015;"village";"10-14";"men";0;0.0;2921262
27649;"P35.1";"Cytomegalovirus diseases congenital";2015;"village";"10-14";"men";0;0.0;2921262
27650;"B27(B27.0,B27.1,B27.8,B27.9)";"Infectious mononucleosis";2015;"village";"10-14";"men";5;0.17;2921262
27651;"J00-J06";"Upper respiratory tract infection";2015;"village";"10-14";"men";10935;374.32;2921262
27652;"J10,J11";"Influenza";2015;"village";"10-14";"men";242;8.28;2921262
27653;"A48.1, A48.2";"Legionellosis";2015;"village";"10-14";"men";0;0.0;2921262
27654;"A06(A06.0-A06.9), A07(A07.0, A07.3,A07.9)";"Amebiasis";2015;"village";"10-14";"men";1;0.03;2921262
27655;"A07.1";"Giardiasis";2015;"village";"10-14";"men";0;0.0;2921262
27656;"A07.2";"Cryptosporidiosis";2015;"village";"10-14";"men";0;0.0;2921262
27657;"B50,B51,B52,B53,B54";"Malaria";2015;"village";"10-14";"men";0;0.0;2921262
27658;"B58(B58.0-B58.3, B58.8,B58.9)";"Toxoplasmosis";2015;"village";"10-14";"men";1;0.03;2921262
27659;"P37.1";"Toxoplasmosis congenital";2015;"village";"10-14";"men";0;0.0;2921262
27660;"B67(B67.0-B67.9)";"Cystic echinocccosis";2015;"village";"10-14";"men";0;0.0;2921262
27661;"B68(B68.0, B68.1, B68.9)";"Taeniasis";2015;"village";"10-14";"men";0;0.0;2921262
27662;"B69(B69.0,B69.1,B69.8,B69.9)";"Cysticercosis";2015;"village";"10-14";"men";0;0.0;2921262
27663;"B70.0";"Diphyllobothriasis";2015;"village";"10-14";"men";0;0.0;2921262
27664;"B71.0";"Hymenolepiasis";2015;"village";"10-14";"men";0;0.0;2921262
27665;"B75";"Trichinellosis";2015;"village";"10-14";"men";0;0.0;2921262
27666;"B77(B77.0,B77.8, B77.9)";"Ascariasis";2015;"village";"10-14";"men";3;0.1;2921262
27667;"B79";"Trichuriasis";2015;"village";"10-14";"men";0;0.0;2921262
27668;"B80";"Enterobiasis";2015;"village";"10-14";"men";33;1.13;2921262
27669;"B83.0";"Toxocariasis";2015;"village";"10-14";"men";3;0.1;2921262
27670;"B55-B57,B65,B66, B72-B74,B78,B81";"Rare tropical infectious disease";2015;"village";"10-14";"men";0;0.0;2921262
27671;"B85";"Pediculosis (insects)";2015;"village";"10-14";"men";5;0.17;2921262
27672;"B86";"Scabies";2015;"village";"10-14";"men";36;1.23;2921262
27673;"B35(B35.0-B35.6, B35.8,B35.9)";"Dermatophytosis";2015;"village";"10-14";"men";19;0.65;2921262
27674;"A00(A00.0,A00.1,A00.9)";"Cholera";2015;"village";"10-14";"men";0;0.0;2921262
27675;"A20(A20.0-A20.3, A20.7-A20.9)";"Plague";2015;"village";"10-14";"men";0;0.0;2921262
27676;"B04";"Monkeypox";2015;"village";"10-14";"men";0;0.0;2921262
27677;"B03";"Smallpox";2015;"village";"10-14";"men";0;0.0;2921262
27678;"A78";"Q fever";2015;"village";"10-14";"men";0;0.0;2921262
27679;"A81.0";"Creutzfeldt-Jakob disease";2015;"village";"10-14";"men";0;0.0;2921262
27680;"A83(A83.0-A83.6, A83.8, A83.9)";"Mosquito encephalitis";2015;"village";"10-14";"men";0;0.0;2921262
27681;"A90";"Dengue fever";2015;"village";"10-14";"men";0;0.0;2921262
27682;"A91";"Dengue hemorrhagic fever";2015;"village";"10-14";"men";0;0.0;2921262
27683;"A92(A92.0-A92.2,A92.4,A92.8,A92.9)";"Others mosquito fevers";2015;"village";"10-14";"men";0;0.0;2921262
27684;"A95 (A95.0, A95.1,A95.9)";"Yellow fever";2015;"village";"10-14";"men";0;0.0;2921262
27685;"A96.2";"Lassa fever";2015;"village";"10-14";"men";0;0.0;2921262
27686;"A98 (98.0- 98.5,A98.8)";"Other hemorrhagic fever";2015;"village";"10-14";"men";0;0.0;2921262
27687;"A98.3";"Marburg virus disease ";2015;"village";"10-14";"men";0;0.0;2921262
27688;"A98.4";"Ebola virus disease";2015;"village";"10-14";"men";0;0.0;2921262
27689;"A98.5";"Hemorrhagic fever with liver syndrome";2015;"village";"10-14";"men";0;0.0;2921262
27690;"A01(A01.0)";"Typhoid fever";2016;"village";"10-14";"men";0;0.0;2888558
27691;"A01(A01.1-A 01.4)";"Paratyphoid fever";2016;"village";"10-14";"men";0;0.0;2888558
27692;"A02(A02.0-A02.2, A02.8,A02.9)";"Salonellosis";2016;"village";"10-14";"men";6;0.21;2888558
27693;"A03(A03.0-A03.9)";"Shigellosis";2016;"village";"10-14";"men";0;0.0;2888558
27694;"A04(A04.0-A04.8)";"Bacterial gastrointestinal infections";2016;"village";"10-14";"men";10;0.35;2888558
27695;"A04(A04.0-A04.4)";"Bacterial gastrointestinal infections";2016;"village";"10-14";"men";0;0.0;2888558
27696;"A04(A04.3)";"E.coli infection";2016;"village";"10-14";"men";0;0.0;2888558
27697;"A04(A04.5)";"Bacterial gastrointestinal infections";2016;"village";"10-14";"men";10;0.35;2888558
27698;"A04(A04.6)";"Bacterial gastrointestinal infections";2016;"village";"10-14";"men";0;0.0;2888558
27699;"A04.9, A09";"Bacterial gastrointestinal infections";2016;"village";"10-14";"men";72;2.49;2888558
27700;"A08(A08.0-A08.3,A08.5)";"Virus gastrointestinal infections";2016;"village";"10-14";"men";28;0.97;2888558
27701;"A08(A08.0)";"Rotavirus gastroenteriti";2016;"village";"10-14";"men";21;0.73;2888558
27702;"A08(A08.1)";"Virus gastrointestinal infections";2016;"village";"10-14";"men";6;0.21;2888558
27703;"A08(A08.4)";"Virus gastrointestinal infections";2016;"village";"10-14";"men";96;3.32;2888558
27704;"A05(A05.0-A05.4, A05.8, A05.9)";"Other toxic infections";2016;"village";"10-14";"men";0;0.0;2888558
27705;"A15 (A15.0-A15.9),A19(A19.0-A19.2,A19.8,A19.9)";"Tuberculosis";2016;"village";"10-14";"men";2;0.07;2888558
27706;"A17, A18";"Tuberculosis";2016;"village";"10-14";"men";0;0.0;2888558
27707;"A21(A21.0-A21.3, A21.7-A21.9)";"Tularemia";2016;"village";"10-14";"men";0;0.0;2888558
27708;"A22(A22.0-A22.2, A22.7-A22.9)";"Anthrax";2016;"village";"10-14";"men";0;0.0;2888558
27709;"A23(A23.0-A23.3, A23.8,A23.9)";"Brucellosis";2016;"village";"10-14";"men";0;0.0;2888558
27710;"A27(A27.0,A27.8, A27.9)";"Leptospirosis";2016;"village";"10-14";"men";0;0.0;2888558
27711;"A28.2";"Yersinia pestis";2016;"village";"10-14";"men";0;0.0;2888558
27712;"A32(A32.0,A32.1,A32.7-A32.9)";"Listeriosis";2016;"village";"10-14";"men";0;0.0;2888558
27713;"A33,A34,A35";"Tetanus";2016;"village";"10-14";"men";0;0.0;2888558
27714;"A36(A36.0-A36.3, A36.8,A36.9)";"Diphtheria";2016;"village";"10-14";"men";0;0.0;2888558
27715;"A37(A37.0,A37.1, A37.8,
A37.9)";"Whooping cough";2016;"village";"10-14";"men";2;0.07;2888558
27716;"A38";"Scarlet fever";2016;"village";"10-14";"men";5;0.17;2888558
27717;"A39(A39.0-A39.5, A39.8,A39.9)";"Meningococcal disease";2016;"village";"10-14";"men";0;0.0;2888558
27718;"G00(G00.0-G00.3, G00.8,G00.9)";"Bacterial meningitis";2016;"village";"10-14";"men";0;0.0;2888558
27719;"A87(A87.0-A87.2, A87.8,A87.9)";"Virus meningitis";2016;"village";"10-14";"men";2;0.07;2888558
27720;"A40.3,J13";"Pneumococcal infection";2016;"village";"10-14";"men";0;0.0;2888558
27721;"A41.3, A49.2, G00.0, J14";"Haemophilus influenzae disease";2016;"village";"10-14";"men";0;0.0;2888558
27722;"A69.2";"Lyme disease";2016;"village";"10-14";"men";9;0.31;2888558
27723;"A70";"Chlamydia psittaci infection";2016;"village";"10-14";"men";0;0.0;2888558
27724;"A56(A56.0-A56.4,A56.8)";"Chlamydia";2016;"village";"10-14";"men";0;0.0;2888558
27725;"A75 (A75.0, A75.1)";"Epidemic Typhus";2016;"village";"10-14";"men";0;0.0;2888558
27726;"A80(A80.0-A80.4,A80.9)";"Poliomyelitis";2016;"village";"10-14";"men";0;0.0;2888558
27727;"A82(A82.0, A82.1, A82.9)";"Rabies";2016;"village";"10-14";"men";0;0.0;2888558
27728;"A84(A84.0, A84.1, A84.9)";"Tick-borne meningoencephalitis";2016;"village";"10-14";"men";8;0.28;2888558
27729;"B01(B01.0-B01.2,B01.8,B01.9)";"Chickenpox";2016;"village";"10-14";"men";277;9.59;2888558
27730;"B05(B05.0-B05.4,B05.8,B05.9)";"Measles";2016;"village";"10-14";"men";0;0.0;2888558
27731;"B06(B06.0,B06.8,B06.9)";"Rubella";2016;"village";"10-14";"men";0;0.0;2888558
27732;"P35.0";"Rubella congenital";2016;"village";"10-14";"men";0;0.0;2888558
27733;"B15-B19";"Virus hepatitis";2016;"village";"10-14";"men";0;0.0;2888558
27734;"B15(B15.0,B15.9)";"Hepatitis A";2016;"village";"10-14";"men";0;0.0;2888558
27735;"B16.2, B16.9";"Hepatitis B";2016;"village";"10-14";"men";0;0.0;2888558
27736;"B17.1";"Hepatitis C";2016;"village";"10-14";"men";0;0.0;2888558
27737;"B17.2";"Hepatitis E";2016;"village";"10-14";"men";0;0.0;2888558
27738;"B16.0,B16.1, B17.0";"Hepatitis D";2016;"village";"10-14";"men";0;0.0;2888558
